reason,new_ministry,news_item_id,title,old_path,new_path
motie-pack3,산업통상자원부,156420790,무역대국 도약 위한 수출 디지털 대전환 이끈다,data/2020/2020-11/2020-11-13/042_미분류_무역대국_도약_위한_수출_디지털_대전환_이끈다.md,data/2020/2020-11/2020-11-13/042_산업통상자원부_무역대국_도약_위한_수출_디지털_대전환_이끈다.md
family-pack3,여성가족부,156421194,"미혼모 임신·출산, 한부모 자녀 양육 더 두텁게 지원하겠습니다",data/2020/2020-11/2020-11-16/093_미분류_미혼모_임신_출산_한부모_자녀_양육_더_두텁게_지원하겠습니다.md,data/2020/2020-11/2020-11-16/093_여성가족부_미혼모_임신_출산_한부모_자녀_양육_더_두텁게_지원하겠습니다.md
motie-pack3,산업통상자원부,156422443,’20년 10월 주요 유통업체 매출 전년동월 대비 8.4% 증가,data/2020/2020-11/2020-11-23/051_미분류_20년_10월_주요_유통업체_매출_전년동월_대비_8_4_증가.md,data/2020/2020-11/2020-11-23/051_산업통상자원부_20년_10월_주요_유통업체_매출_전년동월_대비_8_4_증가.md
family-pack3,여성가족부,156423869,"「2020 한·아세안 청소년 서밋」 청소년 주도 권고문 3P(People, Peace, Prosperity) 채택·발표",data/2020/2020-11/2020-11-26/145_미분류_2020_한_아세안_청소년_서밋_청소년_주도_권고문_3P_People_Peace_Prosperity_채택_발표.md,data/2020/2020-11/2020-11-26/145_여성가족부_2020_한_아세안_청소년_서밋_청소년_주도_권고문_3P_People_Peace_Prosperity_채택_발표.md
family-pack3,여성가족부,156426854,"'학교 밖 청소년, 내일이룸학교를 통해 다시 꿈을 꾸다'",data/2020/2020-12/2020-12-15/007_미분류_학교_밖_청소년_내일이룸학교를_통해_다시_꿈을_꾸다.md,data/2020/2020-12/2020-12-15/007_여성가족부_학교_밖_청소년_내일이룸학교를_통해_다시_꿈을_꾸다.md
family-pack3,여성가족부,156427626,"코로나 우울, 청소년사이버상담센터와 상의하세요!",data/2020/2020-12/2020-12-17/066_미분류_코로나_우울_청소년사이버상담센터와_상의하세요.md,data/2020/2020-12/2020-12-17/066_여성가족부_코로나_우울_청소년사이버상담센터와_상의하세요.md
motie-pack3,산업통상자원부,156428785,’20년 11월 주요 유통업체 매출 전년동월 대비 6.3% 증가,data/2020/2020-12/2020-12-23/049_미분류_20년_11월_주요_유통업체_매출_전년동월_대비_6_3_증가.md,data/2020/2020-12/2020-12-23/049_산업통상자원부_20년_11월_주요_유통업체_매출_전년동월_대비_6_3_증가.md
motie-pack3,산업통상자원부,156433415,"소부장 산업생태계, 변화의 바람이 불고 있다",data/2021/2021-01/2021-01-25/037_미분류_소부장_산업생태계_변화의_바람이_불고_있다.md,data/2021/2021-01/2021-01-25/037_산업통상자원부_소부장_산업생태계_변화의_바람이_불고_있다.md
motie-pack3,산업통상자원부,156434243,2020년 주요 유통업체 매출 전년 대비 5.5% 증가,data/2021/2021-01/2021-01-28/080_미분류_2020년_주요_유통업체_매출_전년_대비_5_5_증가.md,data/2021/2021-01/2021-01-28/080_산업통상자원부_2020년_주요_유통업체_매출_전년_대비_5_5_증가.md
family-pack3,여성가족부,156436299,"‘혈세 2,440억 쏟았지만… 아이돌봄 이용자 되레 줄었다’ 서울경제 2월 10일자 보도 관련",data/2021/2021-02/2021-02-10/051_미분류_혈세_2_440억_쏟았지만_아이돌봄_이용자_되레_줄었다_서울경제_2월_10일자_보도_관련.md,data/2021/2021-02/2021-02-10/051_여성가족부_혈세_2_440억_쏟았지만_아이돌봄_이용자_되레_줄었다_서울경제_2월_10일자_보도_관련.md
motie-pack3,산업통상자원부,156436581,2021년 1월 자동차산업 월간 동향,data/2021/2021-02/2021-02-15/054_미분류_2021년_1월_자동차산업_월간_동향.md,data/2021/2021-02/2021-02-15/054_산업통상자원부_2021년_1월_자동차산업_월간_동향.md
motie-pack3,산업통상자원부,156438273,21년 1월 주요 유통업체 매출 전년동월 대비 6.1% 증가,data/2021/2021-02/2021-02-25/071_미분류_21년_1월_주요_유통업체_매출_전년동월_대비_6_1_증가.md,data/2021/2021-02/2021-02-25/071_산업통상자원부_21년_1월_주요_유통업체_매출_전년동월_대비_6_1_증가.md
motie-pack3,산업통상자원부,156438850,「폐광지역 개발 지원에 관한 특별법」개정,data/2021/2021-03/2021-03-02/090_미분류_폐광지역_개발_지원에_관한_특별법_개정.md,data/2021/2021-03/2021-03-02/090_산업통상자원부_폐광지역_개발_지원에_관한_특별법_개정.md
environment-pack3,환경부,156439673,"(설명)지속적으로 개선·보완하여 드론의 활용성을 높일 계획[MBC, 2021.3.4.일자 보도에 대한 설명]",data/2021/2021-03/2021-03-05/075_미분류_설명_지속적으로_개선_보완하여_드론의_활용성을_높일_계획_MBC_2021_3_4_일자_보도에_대한_설명.md,data/2021/2021-03/2021-03-05/075_환경부_설명_지속적으로_개선_보완하여_드론의_활용성을_높일_계획_MBC_2021_3_4_일자_보도에_대한_설명.md
kcc-pack3,방송통신위원회,156440040,2021년 제8차 위원회 결과,data/2021/2021-03/2021-03-09/059_미분류_2021년_제8차_위원회_결과.md,data/2021/2021-03/2021-03-09/059_방송통신위원회_2021년_제8차_위원회_결과.md
family-pack3,여성가족부,156440544,「청년의 생애과정에 대한 성인지적 분석과 미래 전망 연구」 결과 발표,data/2021/2021-03/2021-03-11/008_미분류_청년의_생애과정에_대한_성인지적_분석과_미래_전망_연구_결과_발표.md,data/2021/2021-03/2021-03-11/008_여성가족부_청년의_생애과정에_대한_성인지적_분석과_미래_전망_연구_결과_발표.md
motie-pack3,산업통상자원부,156441185,2021년 2월 자동차산업 월간 동향(잠정),data/2021/2021-03/2021-03-15/053_미분류_2021년_2월_자동차산업_월간_동향_잠정.md,data/2021/2021-03/2021-03-15/053_산업통상자원부_2021년_2월_자동차산업_월간_동향_잠정.md
motie-pack3,산업통상자원부,156442881,‘21년 2월 주요 유통업체 매출 전년동월 대비 10.0% 증가,data/2021/2021-03/2021-03-25/059_미분류_21년_2월_주요_유통업체_매출_전년동월_대비_10_0_증가.md,data/2021/2021-03/2021-03-25/059_산업통상자원부_21년_2월_주요_유통업체_매출_전년동월_대비_10_0_증가.md
motie-pack3,산업통상자원부,156445794,"(참고자료) LG-SK 합의 적극 환영, 미래를 위한 연대와 협력 기대",data/2021/2021-04/2021-04-11/013_미분류_참고자료_LG_SK_합의_적극_환영_미래를_위한_연대와_협력_기대.md,data/2021/2021-04/2021-04-11/013_산업통상자원부_참고자료_LG_SK_합의_적극_환영_미래를_위한_연대와_협력_기대.md
motie-pack3,산업통상자원부,156448881,21년 3월 주요 유통업체 매출 전년동월 대비 18.5% 증가,data/2021/2021-04/2021-04-27/048_미분류_21년_3월_주요_유통업체_매출_전년동월_대비_18_5_증가.md,data/2021/2021-04/2021-04-27/048_산업통상자원부_21년_3월_주요_유통업체_매출_전년동월_대비_18_5_증가.md
motie-pack3,산업통상자원부,156452006,2021년 4월 자동차산업 월간 동향(잠정),data/2021/2021-05/2021-05-17/048_미분류_2021년_4월_자동차산업_월간_동향_잠정.md,data/2021/2021-05/2021-05-17/048_산업통상자원부_2021년_4월_자동차산업_월간_동향_잠정.md
motie-pack3,산업통상자원부,156453660,2021년 4월 주요 유통업체 매출동향,data/2021/2021-05/2021-05-27/068_미분류_2021년_4월_주요_유통업체_매출동향.md,data/2021/2021-05/2021-05-27/068_산업통상자원부_2021년_4월_주요_유통업체_매출동향.md
environment-pack3,환경부,156454477,(참고)2021 P4G 서울 녹색미래 정상회의 결과,data/2021/2021-06/2021-06-01/087_미분류_참고_2021_P4G_서울_녹색미래_정상회의_결과.md,data/2021/2021-06/2021-06-01/087_환경부_참고_2021_P4G_서울_녹색미래_정상회의_결과.md
motie-pack3,산업통상자원부,156454664,제2차 정유업계 탄소중립 협의회 개최,data/2021/2021-06/2021-06-02/056_미분류_제2차_정유업계_탄소중립_협의회_개최.md,data/2021/2021-06/2021-06-02/056_산업통상자원부_제2차_정유업계_탄소중립_협의회_개최.md
motie-pack3,산업통상자원부,156458172,"(공동 - 설명)「2050 탄소 1억t 배출전망..석탄발전 선택지 남겨둬」,「2050년엔 무탄소사회 목표, 태양광·풍력 3%→60% 로」 보도 관련 - '21.6.24(목) 세계일보, 조선일보",data/2021/2021-06/2021-06-24/066_미분류_공동_설명_2050_탄소_1억t_배출전망_석탄발전_선택지_남겨둬_2050년엔_무탄소사회_목표_태양광_풍력_3_60_로_보도_관련_21_6_24_.md,data/2021/2021-06/2021-06-24/066_산업통상자원부_공동_설명_2050_탄소_1억t_배출전망_석탄발전_선택지_남겨둬_2050년엔_무탄소사회_목표_태양광_풍력_3_60_로_보도_관련_21_6_24_.md
motie-pack3,산업통상자원부,156458623,2021년 5월 주요 유통업체 매출동향,data/2021/2021-06/2021-06-28/059_미분류_2021년_5월_주요_유통업체_매출동향.md,data/2021/2021-06/2021-06-28/059_산업통상자원부_2021년_5월_주요_유통업체_매출동향.md
motie-pack3,산업통상자원부,156463530,‘21년 상반기 주요 유통업체 매출 전년 대비 12.1% 증가,data/2021/2021-07/2021-07-27/049_미분류_21년_상반기_주요_유통업체_매출_전년_대비_12_1_증가.md,data/2021/2021-07/2021-07-27/049_산업통상자원부_21년_상반기_주요_유통업체_매출_전년_대비_12_1_증가.md
family-pack3,여성가족부,156464525,"‘국립여성사박물관’은 ‘국립여성사전시관’을 이전․확대하는 것이며, 그 역할이 중복되는 것이 아닙니다",data/2021/2021-08/2021-08-01/035_미분류_국립여성사박물관_은_국립여성사전시관_을_이전_확대하는_것이며_그_역할이_중복되는_것이_아닙니다.md,data/2021/2021-08/2021-08-01/035_여성가족부_국립여성사박물관_은_국립여성사전시관_을_이전_확대하는_것이며_그_역할이_중복되는_것이_아닙니다.md
motie-pack3,산업통상자원부,156464388,2021년 상반기 자유무역지역(FTZ) 수출 동향(잠정),data/2021/2021-08/2021-08-02/037_미분류_2021년_상반기_자유무역지역_FTZ_수출_동향_잠정.md,data/2021/2021-08/2021-08-02/037_산업통상자원부_2021년_상반기_자유무역지역_FTZ_수출_동향_잠정.md
motie-pack3,산업통상자원부,156464821,태양광발전의 여름철 전력수급 기여 현황,data/2021/2021-08/2021-08-04/043_미분류_태양광발전의_여름철_전력수급_기여_현황.md,data/2021/2021-08/2021-08-04/043_산업통상자원부_태양광발전의_여름철_전력수급_기여_현황.md
motie-pack3,산업통상자원부,156465017,희소금속 안심국가”실현을 위한 「희소금속 산업 발전대책 2.0」 수립,data/2021/2021-08/2021-08-05/051_미분류_희소금속_안심국가_실현을_위한_희소금속_산업_발전대책_2_0_수립.md,data/2021/2021-08/2021-08-05/051_산업통상자원부_희소금속_안심국가_실현을_위한_희소금속_산업_발전대책_2_0_수립.md
motie-pack3,산업통상자원부,156466690,2021년 7월 자동차산업 월간 동향(잠정),data/2021/2021-08/2021-08-18/035_미분류_2021년_7월_자동차산업_월간_동향_잠정.md,data/2021/2021-08/2021-08-18/035_산업통상자원부_2021년_7월_자동차산업_월간_동향_잠정.md
motie-pack3,산업통상자원부,156467470,「폐광지역 개발 지원에 관한 특별법 시행령 일부개정령안」국무회의 의결,data/2021/2021-08/2021-08-24/037_미분류_폐광지역_개발_지원에_관한_특별법_시행령_일부개정령안_국무회의_의결.md,data/2021/2021-08/2021-08-24/037_산업통상자원부_폐광지역_개발_지원에_관한_특별법_시행령_일부개정령안_국무회의_의결.md
family-pack3,여성가족부,156468940,"성별임금격차 상장법인 35.9%, 전년대비 감소하였으나 여전히 커",data/2021/2021-09/2021-09-01/075_미분류_성별임금격차_상장법인_35_9_전년대비_감소하였으나_여전히_커.md,data/2021/2021-09/2021-09-01/075_여성가족부_성별임금격차_상장법인_35_9_전년대비_감소하였으나_여전히_커.md
family-pack3,여성가족부,156469658,2021 통계로 보는 여성의 삶,data/2021/2021-09/2021-09-05/014_미분류_2021_통계로_보는_여성의_삶.md,data/2021/2021-09/2021-09-05/014_여성가족부_2021_통계로_보는_여성의_삶.md
motie-pack3,산업통상자원부,156470330,“어기여차! 대한민국”세계 1등 조선강국 실현을 위한 ｢K-조선 재도약 전략｣ 수립,data/2021/2021-09/2021-09-09/107_미분류_어기여차_대한민국_세계_1등_조선강국_실현을_위한_K_조선_재도약_전략_수립.md,data/2021/2021-09/2021-09-09/107_산업통상자원부_어기여차_대한민국_세계_1등_조선강국_실현을_위한_K_조선_재도약_전략_수립.md
motie-pack3,산업통상자원부,156472244,"(설명자료)원활한 풍력발전 보급을 위해 발전공기업의 풍력발전 출자사업 적정성 검토 절차 개편을 진행하고 있으며, 정산제도도 개선해나갈 계획(9.23일자 한겨례 보도에 대한 설명)",data/2021/2021-09/2021-09-23/075_미분류_설명자료_원활한_풍력발전_보급을_위해_발전공기업의_풍력발전_출자사업_적정성_검토_절차_개편을_진행하고_있으며_정산제도도_개선해나갈_계획_9_23.md,data/2021/2021-09/2021-09-23/075_산업통상자원부_설명자료_원활한_풍력발전_보급을_위해_발전공기업의_풍력발전_출자사업_적정성_검토_절차_개편을_진행하고_있으며_정산제도도_개선해나갈_계획_9_23.md
motie-pack3,산업통상자원부,156472932,(설명자료)2050 탄소중립을 위한 신재생·ESS 투자를 통해 신규 일자리·사업기회 창출 등 미래 성장동력으로 활용,data/2021/2021-09/2021-09-28/119_미분류_설명자료_2050_탄소중립을_위한_신재생_ESS_투자를_통해_신규_일자리_사업기회_창출_등_미래_성장동력으로_활용.md,data/2021/2021-09/2021-09-28/119_산업통상자원부_설명자료_2050_탄소중립을_위한_신재생_ESS_투자를_통해_신규_일자리_사업기회_창출_등_미래_성장동력으로_활용.md
motie-pack3,산업통상자원부,156474384,(참고자료)『수소경제 성과 및 수소선도국가 비전』보고,data/2021/2021-10/2021-10-07/092_미분류_참고자료_수소경제_성과_및_수소선도국가_비전_보고.md,data/2021/2021-10/2021-10-07/092_산업통상자원부_참고자료_수소경제_성과_및_수소선도국가_비전_보고.md
motie-pack3,산업통상자원부,156475828,"(공동-참고) 2050 탄소중립, 미래 생존을 위한 마지막 기회",data/2021/2021-10/2021-10-18/079_미분류_공동_참고_2050_탄소중립_미래_생존을_위한_마지막_기회.md,data/2021/2021-10/2021-10-18/079_산업통상자원부_공동_참고_2050_탄소중립_미래_생존을_위한_마지막_기회.md
motie-pack3,산업통상자원부,156476172,"(설명자료)전력수급관리는 전력피크 대응에 초점을 맞추고 있으며, 올여름 태양광발전의 피크시간 발전비중은 약 10%임",data/2021/2021-10/2021-10-20/072_미분류_설명자료_전력수급관리는_전력피크_대응에_초점을_맞추고_있으며_올여름_태양광발전의_피크시간_발전비중은_약_10_임.md,data/2021/2021-10/2021-10-20/072_산업통상자원부_설명자료_전력수급관리는_전력피크_대응에_초점을_맞추고_있으며_올여름_태양광발전의_피크시간_발전비중은_약_10_임.md
motie-pack3,산업통상자원부,156477347,"국민, 기업, 근로자, 정부 One-Team 코리아가 이루어낸 최단기 무역 1조불 기록",data/2021/2021-10/2021-10-27/108_미분류_국민_기업_근로자_정부_One_Team_코리아가_이루어낸_최단기_무역_1조불_기록.md,data/2021/2021-10/2021-10-27/108_산업통상자원부_국민_기업_근로자_정부_One_Team_코리아가_이루어낸_최단기_무역_1조불_기록.md
motie-pack3,산업통상자원부,156482089,"서울복합발전소, 국내 최초의 석탄발전소에서 세계 최초의 대용량 도심 지하 발전소로 탈바꿈",data/2021/2021-11/2021-11-23/031_미분류_서울복합발전소_국내_최초의_석탄발전소에서_세계_최초의_대용량_도심_지하_발전소로_탈바꿈.md,data/2021/2021-11/2021-11-23/031_산업통상자원부_서울복합발전소_국내_최초의_석탄발전소에서_세계_최초의_대용량_도심_지하_발전소로_탈바꿈.md
