reason,new_ministry,news_item_id,title,old_path,new_path
trade-policy,산업통상자원부,156412542,디스플레이･자동차 등 15개 기업 사업재편계획 승인,data/2020/2020-09/2020-09-23/147_미분류_디스플레이_자동차_등_15개_기업_사업재편계획_승인.md,data/2020/2020-09/2020-09-23/147_산업통상자원부_디스플레이_자동차_등_15개_기업_사업재편계획_승인.md
economic-trend,산업통상자원부,156413813,2020년 9월 수출입 동향,data/2020/2020-10/2020-10-01/004_미분류_2020년_9월_수출입_동향.md,data/2020/2020-10/2020-10-01/004_산업통상자원부_2020년_9월_수출입_동향.md
economic-trend,산업통상자원부,156418532,2020년 10월 수출입 동향,data/2020/2020-11/2020-11-01/011_미분류_2020년_10월_수출입_동향.md,data/2020/2020-11/2020-11-01/011_산업통상자원부_2020년_10월_수출입_동향.md
trade-policy,산업통상자원부,156421018,(참고자료)세계 최대 FTA인 역내포괄적경제동반자협정(RCEP) 최종 서명,data/2020/2020-11/2020-11-16/016_미분류_참고자료_세계_최대_FTA인_역내포괄적경제동반자협정_RCEP_최종_서명.md,data/2020/2020-11/2020-11-16/016_산업통상자원부_참고자료_세계_최대_FTA인_역내포괄적경제동반자협정_RCEP_최종_서명.md
trade-policy,산업통상자원부,156422214,자유무역지역(FTZ) 출범 50주년 재도약을 위한 「자유무역지역 2030 혁신 전략」발표,data/2020/2020-11/2020-11-20/068_미분류_자유무역지역_FTZ_출범_50주년_재도약을_위한_자유무역지역_2030_혁신_전략_발표.md,data/2020/2020-11/2020-11-20/068_산업통상자원부_자유무역지역_FTZ_출범_50주년_재도약을_위한_자유무역지역_2030_혁신_전략_발표.md
economic-trend,산업통상자원부,156424327,2020년 11월 수출입 동향,data/2020/2020-12/2020-12-01/057_미분류_2020년_11월_수출입_동향.md,data/2020/2020-12/2020-12-01/057_산업통상자원부_2020년_11월_수출입_동향.md
trade-policy,산업통상자원부,156426965,「함께 일하고 함께 돌보는 사회」 더 촘촘하게 만들겠습니다,data/2020/2020-12/2020-12-15/055_미분류_함께_일하고_함께_돌보는_사회_더_촘촘하게_만들겠습니다.md,data/2020/2020-12/2020-12-15/055_산업통상자원부_함께_일하고_함께_돌보는_사회_더_촘촘하게_만들겠습니다.md
economic-trend,산업통상자원부,156430290,2020년 12월 및 연간 수출입동향,data/2021/2021-01/2021-01-01/007_미분류_2020년_12월_및_연간_수출입동향.md,data/2021/2021-01/2021-01-01/007_산업통상자원부_2020년_12월_및_연간_수출입동향.md
economic-trend,산업통상자원부,156431581,2020년 외국인직접투자 동향,data/2021/2021-01/2021-01-12/033_미분류_2020년_외국인직접투자_동향.md,data/2021/2021-01/2021-01-12/033_산업통상자원부_2020년_외국인직접투자_동향.md
trade-policy,산업통상자원부,156434312,(참고자료)한-우즈베키스탄 지속가능한 무역·투자 협력기반 추진,data/2021/2021-01/2021-01-28/111_미분류_참고자료_한_우즈베키스탄_지속가능한_무역_투자_협력기반_추진.md,data/2021/2021-01/2021-01-28/111_산업통상자원부_참고자료_한_우즈베키스탄_지속가능한_무역_투자_협력기반_추진.md
economic-trend,산업통상자원부,156434694,2021년 1월 수출입 동향,data/2021/2021-02/2021-02-01/058_미분류_2021년_1월_수출입_동향.md,data/2021/2021-02/2021-02-01/058_산업통상자원부_2021년_1월_수출입_동향.md
economic-trend,산업통상자원부,156438679,2021년 2월 수출입 동향,data/2021/2021-03/2021-03-01/012_미분류_2021년_2월_수출입_동향.md,data/2021/2021-03/2021-03-01/012_산업통상자원부_2021년_2월_수출입_동향.md
trade-policy,산업통상자원부,156441131,한·미 FTA 발효 9년차('20년) 교역 동향,data/2021/2021-03/2021-03-15/030_미분류_한_미_FTA_발효_9년차_20년_교역_동향.md,data/2021/2021-03/2021-03-15/030_산업통상자원부_한_미_FTA_발효_9년차_20년_교역_동향.md
economic-trend,산업통상자원부,156444277,2021년 3월 수출입 동향,data/2021/2021-04/2021-04-01/071_미분류_2021년_3월_수출입_동향.md,data/2021/2021-04/2021-04-01/071_산업통상자원부_2021년_3월_수출입_동향.md
economic-trend,산업통상자원부,156444789,2021년 1분기 외국인직접투자 동향,data/2021/2021-04/2021-04-05/059_미분류_2021년_1분기_외국인직접투자_동향.md,data/2021/2021-04/2021-04-05/059_산업통상자원부_2021년_1분기_외국인직접투자_동향.md
kcc-committee-broadened,방송통신위원회,156446335,2021년 제13차 위원회 결과,data/2021/2021-04/2021-04-13/115_미분류_2021년_제13차_위원회_결과.md,data/2021/2021-04/2021-04-13/115_방송통신위원회_2021년_제13차_위원회_결과.md
economic-trend,산업통상자원부,156449760,2021년 4월 수출입 동향,data/2021/2021-05/2021-05-01/003_미분류_2021년_4월_수출입_동향.md,data/2021/2021-05/2021-05-01/003_산업통상자원부_2021년_4월_수출입_동향.md
economic-trend,산업통상자원부,156454436,2021년 5월 수출입 동향,data/2021/2021-06/2021-06-01/069_미분류_2021년_5월_수출입_동향.md,data/2021/2021-06/2021-06-01/069_산업통상자원부_2021년_5월_수출입_동향.md
kcc-committee-broadened,방송통신위원회,156455756,2021년 제21차 위원회 결과,data/2021/2021-06/2021-06-09/054_미분류_2021년_제21차_위원회_결과.md,data/2021/2021-06/2021-06-09/054_방송통신위원회_2021년_제21차_위원회_결과.md
trade-policy,산업통상자원부,156458926,산업 디지털 전환을 선도할 기업 리더 본격 양성,data/2021/2021-06/2021-06-29/070_미분류_산업_디지털_전환을_선도할_기업_리더_본격_양성.md,data/2021/2021-06/2021-06-29/070_산업통상자원부_산업_디지털_전환을_선도할_기업_리더_본격_양성.md
economic-trend,산업통상자원부,156459569,6월 및 상반기 수출입동향,data/2021/2021-07/2021-07-01/078_미분류_6월_및_상반기_수출입동향.md,data/2021/2021-07/2021-07-01/078_산업통상자원부_6월_및_상반기_수출입동향.md
economic-trend,산업통상자원부,156460474,2021년 상반기 외국인직접투자 동향,data/2021/2021-07/2021-07-07/051_미분류_2021년_상반기_외국인직접투자_동향.md,data/2021/2021-07/2021-07-07/051_산업통상자원부_2021년_상반기_외국인직접투자_동향.md
economic-trend,산업통상자원부,156464313,2021년 7월 수출입 동향,data/2021/2021-08/2021-08-01/006_미분류_2021년_7월_수출입_동향.md,data/2021/2021-08/2021-08-01/006_산업통상자원부_2021년_7월_수출입_동향.md
trade-policy,산업통상자원부,156468678,"(설명자료) 국내 휘발유가격은 8월 국제유가 하락에 따라 2주 연속 하락하고 있으며, 8.30일 국내 휘발유 평균가격은 1,643.7원/ℓ임(머투 8.31일자 보도에 대한 설명)",data/2021/2021-08/2021-08-31/104_미분류_설명자료_국내_휘발유가격은_8월_국제유가_하락에_따라_2주_연속_하락하고_있으며_8_30일_국내_휘발유_평균가격은_1_643_7원_임_머투_8_.md,data/2021/2021-08/2021-08-31/104_산업통상자원부_설명자료_국내_휘발유가격은_8월_국제유가_하락에_따라_2주_연속_하락하고_있으며_8_30일_국내_휘발유_평균가격은_1_643_7원_임_머투_8_.md
economic-trend,산업통상자원부,156468877,2021년 8월 수출입 동향,data/2021/2021-09/2021-09-01/055_미분류_2021년_8월_수출입_동향.md,data/2021/2021-09/2021-09-01/055_산업통상자원부_2021년_8월_수출입_동향.md
trade-policy,산업통상자원부,156471245,"대한민국 제1호 상생형 지역일자리 광주형 일자리, 양산체제 가동",data/2021/2021-09/2021-09-15/040_미분류_대한민국_제1호_상생형_지역일자리_광주형_일자리_양산체제_가동.md,data/2021/2021-09/2021-09-15/040_산업통상자원부_대한민국_제1호_상생형_지역일자리_광주형_일자리_양산체제_가동.md
economic-trend,산업통상자원부,156473648,2021년 9월 수출입 동향,data/2021/2021-10/2021-10-01/046_미분류_2021년_9월_수출입_동향.md,data/2021/2021-10/2021-10-01/046_산업통상자원부_2021년_9월_수출입_동향.md
trade-policy,산업통상자원부,156473696,"(참고자료)정부, 역내포괄적경제동반자협정 비준동의안 국회 제출",data/2021/2021-10/2021-10-01/065_미분류_참고자료_정부_역내포괄적경제동반자협정_비준동의안_국회_제출.md,data/2021/2021-10/2021-10-01/065_산업통상자원부_참고자료_정부_역내포괄적경제동반자협정_비준동의안_국회_제출.md
trade-policy,산업통상자원부,156473705,"(설명자료)이란의 수입금지 조치에 직접적인 피해는 없을 것으로 전망되며, 이란과 인도적 교역 확대 등 추진(9.30, 10.1일자 조선비즈, 동아일보 등에 대한 설명)",data/2021/2021-10/2021-10-01/071_미분류_설명자료_이란의_수입금지_조치에_직접적인_피해는_없을_것으로_전망되며_이란과_인도적_교역_확대_등_추진_9_30_10_1일자_조선비즈_동아일보_.md,data/2021/2021-10/2021-10-01/071_산업통상자원부_설명자료_이란의_수입금지_조치에_직접적인_피해는_없을_것으로_전망되며_이란과_인도적_교역_확대_등_추진_9_30_10_1일자_조선비즈_동아일보_.md
economic-trend,산업통상자원부,156478201,2021년 10월 수출입 동향,data/2021/2021-11/2021-11-01/072_미분류_2021년_10월_수출입_동향.md,data/2021/2021-11/2021-11-01/072_산업통상자원부_2021년_10월_수출입_동향.md
economic-trend,산업통상자원부,156483771,2021년 11월 수출입 동향,data/2021/2021-12/2021-12-01/060_미분류_2021년_11월_수출입_동향.md,data/2021/2021-12/2021-12-01/060_산업통상자원부_2021년_11월_수출입_동향.md
economic-trend,산업통상자원부,156490828,2021년 외국인직접투자 동향,data/2022/2022-01/2022-01-10/044_미분류_2021년_외국인직접투자_동향.md,data/2022/2022-01/2022-01-10/044_산업통상자원부_2021년_외국인직접투자_동향.md
economic-trend,산업통상자원부,156494038,2022년 1월 수출입 동향,data/2022/2022-02/2022-02-01/003_미분류_2022년_1월_수출입_동향.md,data/2022/2022-02/2022-02-01/003_산업통상자원부_2022년_1월_수출입_동향.md
economic-trend,산업통상자원부,156497730,2022년 2월 수출입 동향,data/2022/2022-03/2022-03-01/013_미분류_2022년_2월_수출입_동향.md,data/2022/2022-03/2022-03-01/013_산업통상자원부_2022년_2월_수출입_동향.md
trade-policy,산업통상자원부,156499322,"한미 자유무역협정(FTA) 발효 10년, 對美 수출 견인의 원동력",data/2022/2022-03/2022-03-14/060_미분류_한미_자유무역협정_FTA_발효_10년_수출_견인의_원동력.md,data/2022/2022-03/2022-03-14/060_산업통상자원부_한미_자유무역협정_FTA_발효_10년_수출_견인의_원동력.md
trade-policy,산업통상자원부,156500138,공급망 위기 대응을 위해 민-관이 힘을 합친다!,data/2022/2022-03/2022-03-21/052_미분류_공급망_위기_대응을_위해_민_관이_힘을_합친다.md,data/2022/2022-03/2022-03-21/052_산업통상자원부_공급망_위기_대응을_위해_민_관이_힘을_합친다.md
kcc-committee-broadened,방송통신위원회,156501319,2022년 제15차 위원회 결과,data/2022/2022-03/2022-03-30/039_미분류_2022년_제15차_위원회_결과.md,data/2022/2022-03/2022-03-30/039_방송통신위원회_2022년_제15차_위원회_결과.md
trade-policy,산업통상자원부,156504197,｢산업 디지털 전환 포럼｣ 개최,data/2022/2022-04/2022-04-20/056_미분류_산업_디지털_전환_포럼_개최.md,data/2022/2022-04/2022-04-20/056_산업통상자원부_산업_디지털_전환_포럼_개최.md
economic-trend,산업통상자원부,156505692,2022년 4월 수출입 동향,data/2022/2022-05/2022-05-01/005_미분류_2022년_4월_수출입_동향.md,data/2022/2022-05/2022-05-01/005_산업통상자원부_2022년_4월_수출입_동향.md
trade-policy,산업통상자원부,156509506,"한일 경제인, 협력·공유 강화 약속",data/2022/2022-05/2022-05-30/110_미분류_한일_경제인_협력_공유_강화_약속.md,data/2022/2022-05/2022-05-30/110_산업통상자원부_한일_경제인_협력_공유_강화_약속.md
economic-trend,산업통상자원부,156509810,2022년 5월 수출입 동향,data/2022/2022-06/2022-06-01/009_미분류_2022년_5월_수출입_동향.md,data/2022/2022-06/2022-06-01/009_산업통상자원부_2022년_5월_수출입_동향.md
economic-trend,산업통상자원부,156514453,2022년 6월 및 상반기 수출입 동향,data/2022/2022-07/2022-07-01/052_미분류_2022년_6월_및_상반기_수출입_동향.md,data/2022/2022-07/2022-07-01/052_산업통상자원부_2022년_6월_및_상반기_수출입_동향.md
economic-trend,산업통상자원부,156516703,2022년 상반기 외국인직접투자 동향,data/2022/2022-07/2022-07-15/035_미분류_2022년_상반기_외국인직접투자_동향.md,data/2022/2022-07/2022-07-15/035_산업통상자원부_2022년_상반기_외국인직접투자_동향.md
economic-trend,산업통상자원부,156519115,2022년7월 수출입 동향,data/2022/2022-08/2022-08-01/039_미분류_2022년7월_수출입_동향.md,data/2022/2022-08/2022-08-01/039_산업통상자원부_2022년7월_수출입_동향.md
trade-policy,산업통상자원부,156520462,"(설명자료)RCEP의 발효로 인한 관세인하가 대중국 무역적자 증가에 영향을 미쳤다는 것은 사실과 다름(8.9일 조선비즈 ｢대한상의 “대중 무역적자, 중간재 수입․공급망 재편․RCEP가 원인”」등 보도에 대한 설명 (연합, 경향, 파이낸셜 등))",data/2022/2022-08/2022-08-10/069_미분류_설명자료_RCEP의_발효로_인한_관세인하가_대중국_무역적자_증가에_영향을_미쳤다는_것은_사실과_다름_8_9일_조선비즈_대한상의_대중_무역적자_중.md,data/2022/2022-08/2022-08-10/069_산업통상자원부_설명자료_RCEP의_발효로_인한_관세인하가_대중국_무역적자_증가에_영향을_미쳤다는_것은_사실과_다름_8_9일_조선비즈_대한상의_대중_무역적자_중.md
trade-policy,산업통상자원부,156523374,수소의 모든 것을 한눈에 보다,data/2022/2022-08/2022-08-31/071_미분류_수소의_모든_것을_한눈에_보다.md,data/2022/2022-08/2022-08-31/071_산업통상자원부_수소의_모든_것을_한눈에_보다.md
economic-trend,산업통상자원부,156529278,2022년 3분기 외국인직접투자 동향,data/2022/2022-10/2022-10-05/051_미분류_2022년_3분기_외국인직접투자_동향.md,data/2022/2022-10/2022-10-05/051_산업통상자원부_2022년_3분기_외국인직접투자_동향.md
economic-trend,산업통상자원부,156529377,"(설명자료)정부는 LNG 수출입 동향을 면밀히 모니터링하고 있으며, 국내 안정적인 수급을 위해 만전을 기하고 있음(10.5일자 아주경제 「에너지 비상시국, 2200억원 규모 LNG 해외로 새나갔다」 보도에 대한 설명)",data/2022/2022-10/2022-10-05/083_미분류_설명자료_정부는_LNG_수출입_동향을_면밀히_모니터링하고_있으며_국내_안정적인_수급을_위해_만전을_기하고_있음_10_5일자_아주경제_에너지_비상.md,data/2022/2022-10/2022-10-05/083_산업통상자원부_설명자료_정부는_LNG_수출입_동향을_면밀히_모니터링하고_있으며_국내_안정적인_수급을_위해_만전을_기하고_있음_10_5일자_아주경제_에너지_비상.md
trade-policy,산업통상자원부,156532261,전자상거래 활성화를 통한 중국시장 진출 확대 모색,data/2022/2022-10/2022-10-24/073_미분류_전자상거래_활성화를_통한_중국시장_진출_확대_모색.md,data/2022/2022-10/2022-10-24/073_산업통상자원부_전자상거래_활성화를_통한_중국시장_진출_확대_모색.md
trade-policy,산업통상자원부,156532640,"인천글로벌캠퍼스, 산학연 혁신 클러스터로 도약",data/2022/2022-10/2022-10-26/035_미분류_인천글로벌캠퍼스_산학연_혁신_클러스터로_도약.md,data/2022/2022-10/2022-10-26/035_산업통상자원부_인천글로벌캠퍼스_산학연_혁신_클러스터로_도약.md
economic-trend,산업통상자원부,156533962,2022년 10월 수출입 동향,data/2022/2022-11/2022-11-01/054_미분류_2022년_10월_수출입_동향.md,data/2022/2022-11/2022-11-01/054_산업통상자원부_2022년_10월_수출입_동향.md
trade-policy,산업통상자원부,156536294,민관합동 『철강수급조사단』 중간결과 발표,data/2022/2022-11/2022-11-14/062_미분류_민관합동_철강수급조사단_중간결과_발표.md,data/2022/2022-11/2022-11-14/062_산업통상자원부_민관합동_철강수급조사단_중간결과_발표.md
kcc-committee-broadened,방송통신위원회,156538531,2022년 제59차 위원회(서면회의) 결과,data/2022/2022-11/2022-11-24/121_미분류_2022년_제59차_위원회_서면회의_결과.md,data/2022/2022-11/2022-11-24/121_방송통신위원회_2022년_제59차_위원회_서면회의_결과.md
economic-trend,산업통상자원부,156539959,2022년 11월 수출입 동향,data/2022/2022-12/2022-12-01/068_미분류_2022년_11월_수출입_동향.md,data/2022/2022-12/2022-12-01/068_산업통상자원부_2022년_11월_수출입_동향.md
trade-policy,산업통상자원부,156541668,IPEF(인태경제프레임워크) 제1차 공식협상 개최,data/2022/2022-12/2022-12-09/066_미분류_IPEF_인태경제프레임워크_제1차_공식협상_개최.md,data/2022/2022-12/2022-12-09/066_산업통상자원부_IPEF_인태경제프레임워크_제1차_공식협상_개최.md
trade-policy,산업통상자원부,156548391,중견기업을 국제 수출기업으로 육성 추진,data/2023/2023-01/2023-01-18/046_미분류_중견기업을_국제_수출기업으로_육성_추진.md,data/2023/2023-01/2023-01-18/046_산업통상자원부_중견기업을_국제_수출기업으로_육성_추진.md
economic-trend,산업통상자원부,156550280,2023년 1월 수출입 동향,data/2023/2023-02/2023-02-01/064_미분류_2023년_1월_수출입_동향.md,data/2023/2023-02/2023-02-01/064_산업통상자원부_2023년_1월_수출입_동향.md
economic-trend,산업통상자원부,156555228,2023년 2월 수출입 동향,data/2023/2023-03/2023-03-01/007_미분류_2023년_2월_수출입_동향.md,data/2023/2023-03/2023-03-01/007_산업통상자원부_2023년_2월_수출입_동향.md
trade-policy,산업통상자원부,156556993,인태경제프레임워크(IPEF) 제2차 공식협상 개최,data/2023/2023-03/2023-03-13/041_미분류_인태경제프레임워크_IPEF_제2차_공식협상_개최.md,data/2023/2023-03/2023-03-13/041_산업통상자원부_인태경제프레임워크_IPEF_제2차_공식협상_개최.md
economic-trend,산업통상자원부,156559601,’23년 2월 주요유통업체 매출 동향,data/2023/2023-03/2023-03-28/118_미분류_23년_2월_주요유통업체_매출_동향.md,data/2023/2023-03/2023-03-28/118_산업통상자원부_23년_2월_주요유통업체_매출_동향.md
economic-trend,산업통상자원부,156560536,2023년 3월 수출입 동향,data/2023/2023-04/2023-04-01/005_미분류_2023년_3월_수출입_동향.md,data/2023/2023-04/2023-04-01/005_산업통상자원부_2023년_3월_수출입_동향.md
economic-trend,산업통상자원부,156561402,"2023년 1분기 외국인직접투자, 역대 최대 신고",data/2023/2023-04/2023-04-06/059_미분류_2023년_1분기_외국인직접투자_역대_최대_신고.md,data/2023/2023-04/2023-04-06/059_산업통상자원부_2023년_1분기_외국인직접투자_역대_최대_신고.md
economic-trend,산업통상자원부,156565476,2023년 4월 수출입 동향,data/2023/2023-05/2023-05-01/048_미분류_2023년_4월_수출입_동향.md,data/2023/2023-05/2023-05-01/048_산업통상자원부_2023년_4월_수출입_동향.md
trade-policy,산업통상자원부,156570977,세계무역기구(WTO)와 디지털 무역의 미래를 논하다,data/2023/2023-05/2023-05-23/038_미분류_세계무역기구_WTO_와_디지털_무역의_미래를_논하다.md,data/2023/2023-05/2023-05-23/038_산업통상자원부_세계무역기구_WTO_와_디지털_무역의_미래를_논하다.md
economic-trend,산업통상자원부,156573044,2023년 5월 수출입 동향,data/2023/2023-06/2023-06-01/075_미분류_2023년_5월_수출입_동향.md,data/2023/2023-06/2023-06-01/075_산업통상자원부_2023년_5월_수출입_동향.md
economic-trend,산업통상자원부,156578238,2023년 6월 수출입 동향,data/2023/2023-07/2023-07-01/001_미분류_2023년_6월_수출입_동향.md,data/2023/2023-07/2023-07-01/001_산업통상자원부_2023년_6월_수출입_동향.md
trade-policy,산업통상자원부,156579831,(참고자료)유럽연합(EU) 역외보조금 규정 이행법안 최종안 공개,data/2023/2023-07/2023-07-11/013_미분류_참고자료_유럽연합_EU_역외보조금_규정_이행법안_최종안_공개.md,data/2023/2023-07/2023-07-11/013_산업통상자원부_참고자료_유럽연합_EU_역외보조금_규정_이행법안_최종안_공개.md
economic-trend,산업통상자원부,156585502,2023년 7월 정보통신산업(ICT) 수출입 동향,data/2023/2023-08/2023-08-16/047_미분류_2023년_7월_정보통신산업_ICT_수출입_동향.md,data/2023/2023-08/2023-08-16/047_산업통상자원부_2023년_7월_정보통신산업_ICT_수출입_동향.md
trade-policy,산업통상자원부,156589816,수소경제 시대 성큼 글로벌 수소기업 한자리에,data/2023/2023-09/2023-09-13/075_미분류_수소경제_시대_성큼_글로벌_수소기업_한자리에.md,data/2023/2023-09/2023-09-13/075_산업통상자원부_수소경제_시대_성큼_글로벌_수소기업_한자리에.md
economic-trend,산업통상자원부,156590186,2023년 8월 정보통신산업(ICT) 수출입 동향,data/2023/2023-09/2023-09-14/073_미분류_2023년_8월_정보통신산업_ICT_수출입_동향.md,data/2023/2023-09/2023-09-14/073_산업통상자원부_2023년_8월_정보통신산업_ICT_수출입_동향.md
economic-trend,산업통상자원부,156592846,2023년 9월 수출입 동향,data/2023/2023-10/2023-10-01/001_미분류_2023년_9월_수출입_동향.md,data/2023/2023-10/2023-10-01/001_산업통상자원부_2023년_9월_수출입_동향.md
economic-trend,산업통상자원부,156594516,2023년 9월 정보통신산업(ICT) 수출입 동향,data/2023/2023-10/2023-10-16/051_미분류_2023년_9월_정보통신산업_ICT_수출입_동향.md,data/2023/2023-10/2023-10-16/051_산업통상자원부_2023년_9월_정보통신산업_ICT_수출입_동향.md
economic-trend,산업통상자원부,156599578,2023년 10월 정보통신산업(ICT) 수출입 동향,data/2023/2023-11/2023-11-14/056_미분류_2023년_10월_정보통신산업_ICT_수출입_동향.md,data/2023/2023-11/2023-11-14/056_산업통상자원부_2023년_10월_정보통신산업_ICT_수출입_동향.md
trade-policy,산업통상자원부,156600195,(참고자료)인도태평양경제프레임워크(IPEF) 출범 1년 반 만에 3개 필라 타결,data/2023/2023-11/2023-11-16/112_미분류_참고자료_인도태평양경제프레임워크_IPEF_출범_1년_반_만에_3개_필라_타결.md,data/2023/2023-11/2023-11-16/112_산업통상자원부_참고자료_인도태평양경제프레임워크_IPEF_출범_1년_반_만에_3개_필라_타결.md
trade-policy,산업통상자원부,156639469,한-미 자유무역협정(FTA) 일부 섬유 직물의 원산지 기준 개정,data/2024/2024-07/2024-07-04/020_미분류_한_미_자유무역협정_FTA_일부_섬유_직물의_원산지_기준_개정.md,data/2024/2024-07/2024-07-04/020_산업통상자원부_한_미_자유무역협정_FTA_일부_섬유_직물의_원산지_기준_개정.md
economic-trend,산업통상자원부,156639759,2024년 상반기 외국인직접투자 동향,data/2024/2024-07/2024-07-05/025_미분류_2024년_상반기_외국인직접투자_동향.md,data/2024/2024-07/2024-07-05/025_산업통상자원부_2024년_상반기_외국인직접투자_동향.md
trade-policy,산업통상자원부,156647366,'24년 7월 주요 유통업체 매출 6.3% 증가,data/2024/2024-08/2024-08-27/046_미분류_24년_7월_주요_유통업체_매출_6_3_증가.md,data/2024/2024-08/2024-08-27/046_산업통상자원부_24년_7월_주요_유통업체_매출_6_3_증가.md
trade-policy,산업통상자원부,156649084,(설명자료)IPEF 공급망 위기대응 모의훈련 주제 등은 아직 확정되지 않았음,data/2024/2024-09/2024-09-05/033_미분류_설명자료_IPEF_공급망_위기대응_모의훈련_주제_등은_아직_확정되지_않았음.md,data/2024/2024-09/2024-09-05/033_산업통상자원부_설명자료_IPEF_공급망_위기대응_모의훈련_주제_등은_아직_확정되지_않았음.md
economic-trend,산업통상자원부,156653173,2024년 9월 수출입 동향,data/2024/2024-10/2024-10-01/008_미분류_2024년_9월_수출입_동향.md,data/2024/2024-10/2024-10-01/008_산업통상자원부_2024년_9월_수출입_동향.md
economic-trend,산업통상자원부,156663331,2024년 11월 수출입 동향,data/2024/2024-12/2024-12-01/003_미분류_2024년_11월_수출입_동향.md,data/2024/2024-12/2024-12-01/003_산업통상자원부_2024년_11월_수출입_동향.md
economic-trend,산업통상자원부,156668577,2024년 연간 및 12월 수출입 동향,data/2025/2025-01/2025-01-01/009_미분류_2024년_연간_및_12월_수출입_동향.md,data/2025/2025-01/2025-01-01/009_산업통상자원부_2024년_연간_및_12월_수출입_동향.md
economic-trend,산업통상자원부,156672505,2025년 1월 수출입 동향,data/2025/2025-02/2025-02-01/002_미분류_2025년_1월_수출입_동향.md,data/2025/2025-02/2025-02-01/002_산업통상자원부_2025년_1월_수출입_동향.md
economic-trend,산업통상자원부,156674169,2025년 1월 정보통신산업(ICT) 수출입 동향,data/2025/2025-02/2025-02-13/050_미분류_2025년_1월_정보통신산업_ICT_수출입_동향.md,data/2025/2025-02/2025-02-13/050_산업통상자원부_2025년_1월_정보통신산업_ICT_수출입_동향.md
economic-trend,산업통상자원부,156676840,2025년 2월 수출입 동향,data/2025/2025-03/2025-03-01/002_미분류_2025년_2월_수출입_동향.md,data/2025/2025-03/2025-03-01/002_산업통상자원부_2025년_2월_수출입_동향.md
